Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
27.834650993347168	0	-298.82263	147.2091	109.65227	-742.4462	102.04325699745547	44.91241872016331	40103	40103
54.88823390007019	1	-266.4879	137.23383	125.13987	-643.86163	104.3515625	27.95995737315409	40071	80174
82.6351478099823	2	-245.91945	126.04444	118.85452	-587.4599	105.26578947368421	26.541038494692163	40001	120175
111.02292394638062	3	-232.97263	118.496704	124.84436	-634.31396	105.62796833773088	29.194034863272023	40033	160208
142.61485385894775	4	-208.34074	110.702126	127.73307	-571.7234	106.40957446808511	54.44700052139115	40010	200218
170.6195797920227	5	-210.67635	122.25511	145.72214	-573.4559	112.36414565826331	55.608189678176956	40114	240332
195.27840900421143	6	-193.48534	101.57302	111.577065	-688.97876	107.93800539083558	31.83581423051164	40045	280377
219.66618585586548	7	-187.58562	109.7231	128.0434	-606.5653	104.46736292428199	30.14505151171155	40011	320388
244.1390998363495	8	-189.86136	108.749596	259.99573	-583.16516	106.736	29.84255860344418	40026	360414
271.25579285621643	9	-175.18924	96.11417	129.39793	-523.5809	107.77688172043011	61.976723023470235	40093	400507
300.87756991386414	10	-178.40126	108.16917	212.98451	-521.7204	108.4	32.913186382327645	40108	440615
329.1413679122925	11	-173.50078	94.571495	131.27144	-455.78342	108.21081081081081	31.290165830831963	40038	480653
358.31854701042175	12	-164.42917	97.70652	143.97311	-530.24713	109.89285714285714	54.97808807843186	40001	520654
385.60831689834595	13	-172.30685	86.82901	151.95752	-619.10486	107.25737265415549	31.640291118311115	40007	560661
412.4748959541321	14	-175.82774	91.17601	175.02602	-484.1283	109.2125340599455	30.346294807849546	40081	600742
440.65143299102783	15	-171.21906	91.05288	146.31181	-608.02985	110.30027548209367	38.25700641541381	40039	640781
468.73547101020813	16	-171.06255	98.66503	143.08786	-495.5933	110.70165745856353	33.69836049447009	40074	680855
496.94783091545105	17	-164.4606	107.697105	170.7044	-469.2976	112.57584269662921	33.80308776232418	40077	720932
527.3866219520569	18	-163.13773	108.658745	218.27933	-512.4109	119.60298507462687	51.29039935227834	40067	760999
555.9403748512268	19	-158.3239	103.690895	145.56155	-674.1299	112.83943661971831	30.79920649642395	40058	801057
584.3786728382111	20	-155.06606	88.98305	154.26938	-496.0157	114.03418803418803	33.2381371312119	40026	841083
